review,sentiment,Polaridad_Clustering,Topic_ID,Palabras_Clave,location,gender,date
Paid version is lit,positivo,positivo,0,"audio, curated, lossless, enjoyable, update, option, price, issue, problems, platforms","Mexico City, Mexico",male,2017-02-09
"Best music app by far, with the lossless option for streaming sounds like im in the music",positivo,positivo,0,"audio, curated, lossless, enjoyable, update, option, price, issue, problems, platforms","Los Angeles, United States",male,2017-05-30
Love it,positivo,positivo,0,"audio, curated, lossless, enjoyable, update, option, price, issue, problems, platforms","Hamburg, Germany",male,2015-07-11
RECORDING BRAND NU HOME STUDIOS ELLENWOOD GEORGIA OF THE RECORDINGS KF TASTE DA KUSH BeaDS FIRE HOSE & WE IN BED.MP3 CHICAGO HALF TYME TICKETS SHHHHH WILL BE RIGHT BACK KENNETH RAP PAD MUSICALS THIS HAS AN F.B.I. WARNING OF ME THE TUNECORE DIGITAL MUSIC BMI KENNETH LAFAYETTE HILL JR BMI USALLIANCE FINANCIAL MEMBER KENNETH HILL CHASE KENNETH L HILL JR LLC PUBLICATIONS KENNETH LAFAYETTE HILL JR LLC XRATED VIDEOS & up NEXT B.E.T. UNCUT WASHINGTON D.C. WIZARDS AND THE FUNERAL MUSICAL VIDEOS PUBLISHE,positivo,positivo,5,"voice, lyrics, commands, device, android, services, users, bugs, complaints, trial","Montreal, Canada",male,2017-06-21
Ok,positivo,positivo,0,"audio, curated, lossless, enjoyable, update, option, price, issue, problems, platforms","Washington DC, United States",male,2017-09-07
I only use it cause i got an iphone sometimes i use my android.,positivo,positivo,1,"interface, clean, samsung, atmos, dolby, mixes, user, problem, money, offline","Boston, United States",female,2017-10-01
Please focus on local indian song like Youtube music please,positivo,positivo,2,"android, devices, platform, syncs, support, clear, feature, sweet, affordable, access","Barcelona, Spain",male,2015-10-30
👍,positivo,positivo,0,"audio, curated, lossless, enjoyable, update, option, price, issue, problems, platforms","Philadelphia, United States",male,2017-01-23
"Love apple music app but need some more features and improvement like include Apple music sing in android , More AI playlists and also add blur effect like in apple iPhone , ipad and macbook in android. Overall app is very simple to use and well organized and bugs free 👍.",positivo,positivo,5,"voice, lyrics, commands, device, android, services, users, bugs, complaints, trial","Austin, United States",male,2017-07-25
This app is ini,positivo,positivo,0,"audio, curated, lossless, enjoyable, update, option, price, issue, problems, platforms","Tokyo, Japan",male,2016-02-17
Wonderful,positivo,positivo,0,"audio, curated, lossless, enjoyable, update, option, price, issue, problems, platforms","Manila, Philippines",male,2016-03-31
MƲSƖƇ ƬӇƛƬ Ɩ ƝЄЄƊ,positivo,positivo,0,"audio, curated, lossless, enjoyable, update, option, price, issue, problems, platforms","Guangzhou, China",male,2016-02-25
Very Good i Love Your app,positivo,positivo,0,"audio, curated, lossless, enjoyable, update, option, price, issue, problems, platforms","Cali, Colombia",female,2017-12-17
So good,positivo,positivo,0,"audio, curated, lossless, enjoyable, update, option, price, issue, problems, platforms","Jerusalem, Israel",male,2016-02-04
"No glitches, no hiccups but exceptional delivery of sounds and stuff like that in the car, house, anywhere 👍 👌",positivo,positivo,2,"android, devices, platform, syncs, support, clear, feature, sweet, affordable, access","Austin, United States",male,2017-06-19
TV cut guu,positivo,positivo,0,"audio, curated, lossless, enjoyable, update, option, price, issue, problems, platforms","Houston, United States",male,2017-07-04
Wow,positivo,positivo,0,"audio, curated, lossless, enjoyable, update, option, price, issue, problems, platforms","Bogotá, Colombia",female,2017-12-31
Eynjcigsarfoc,positivo,positivo,0,"audio, curated, lossless, enjoyable, update, option, price, issue, problems, platforms","Austin, United States",male,2017-07-23
Great app,positivo,positivo,0,"audio, curated, lossless, enjoyable, update, option, price, issue, problems, platforms","São Paulo, Brazil",female,2018-02-02
Good,positivo,positivo,0,"audio, curated, lossless, enjoyable, update, option, price, issue, problems, platforms","Valparaíso, Chile",female,2018-01-18
very good app,positivo,positivo,0,"audio, curated, lossless, enjoyable, update, option, price, issue, problems, platforms","Suva, Fiji",female,2018-04-04
May good app,positivo,positivo,0,"audio, curated, lossless, enjoyable, update, option, price, issue, problems, platforms","Krakow, Poland",male,2015-08-31
Iwant music,positivo,positivo,0,"audio, curated, lossless, enjoyable, update, option, price, issue, problems, platforms","Philadelphia, United States",male,2017-02-01
Very good sound quality,positivo,positivo,0,"audio, curated, lossless, enjoyable, update, option, price, issue, problems, platforms","Boston, United States",male,2017-07-27
"Yes apple music app is wonderful, is one of the best app,its enjoyable,its also make me catchfun,a whole lots of fun👍♥️.",positivo,positivo,0,"audio, curated, lossless, enjoyable, update, option, price, issue, problems, platforms","Dallas, United States",male,2016-12-28
Very good 👍,positivo,positivo,0,"audio, curated, lossless, enjoyable, update, option, price, issue, problems, platforms","Lagos, Nigeria",male,2016-08-12
I want this app suresh chandra mishra @961 email dot com I want this app suresh chandra mishra @961 email dot com,positivo,positivo,6,"time, service, phone, search, specific, android, family, recommendations, algorithm, convenient","Warsaw, Poland",male,2015-11-18
It’s good finally works,positivo,positivo,0,"audio, curated, lossless, enjoyable, update, option, price, issue, problems, platforms","Budapest, Hungary",male,2015-08-13
Good 👍,positivo,positivo,0,"audio, curated, lossless, enjoyable, update, option, price, issue, problems, platforms","Los Angeles, United States",male,2017-02-27
So amazing ✅,positivo,positivo,0,"audio, curated, lossless, enjoyable, update, option, price, issue, problems, platforms","Nairobi, Kenya",male,2016-07-28
Perfect,positivo,positivo,0,"audio, curated, lossless, enjoyable, update, option, price, issue, problems, platforms","Valencia, Spain",male,2015-10-29
Love it,positivo,positivo,0,"audio, curated, lossless, enjoyable, update, option, price, issue, problems, platforms","Warsaw, Poland",male,2015-10-31
Excellent sound and I'm using Samsung s24ultra phone Best music app I've had so far and I've had amazon tidal deezer,positivo,positivo,1,"interface, clean, samsung, atmos, dolby, mixes, user, problem, money, offline","Cancun, Mexico",male,2016-10-02
Excellent app,positivo,positivo,0,"audio, curated, lossless, enjoyable, update, option, price, issue, problems, platforms","Johannesburg, South Africa",male,2016-06-28
Five stars on audio quality alone. If that's not important to you then you may find better features on other services but this is one of the two only services that offer spatial audio as of this writing. If you never experienced it then you may not understand how much better the music sounds,positivo,positivo,5,"voice, lyrics, commands, device, android, services, users, bugs, complaints, trial","Abu Dhabi, United Arab Emirates",male,2016-02-14
Perfect when cleaning or driving while alone.,positivo,positivo,0,"audio, curated, lossless, enjoyable, update, option, price, issue, problems, platforms","Quito, Ecuador",female,2017-11-02
I love this app so much 🥰,positivo,positivo,0,"audio, curated, lossless, enjoyable, update, option, price, issue, problems, platforms","Vancouver, Canada",male,2016-12-03
Good,positivo,positivo,0,"audio, curated, lossless, enjoyable, update, option, price, issue, problems, platforms","Boston, United States",male,2016-10-22
"I absolutely love this app. I ask students to give me their favorite songs for our class playlists. I have students from all over the world, and I have never not found a song I am looking for. I use my student suggestions to discover new music and this works great. PS. I like the autoplay function",positivo,positivo,0,"audio, curated, lossless, enjoyable, update, option, price, issue, problems, platforms","Denver, United States",male,2017-08-07
Awesome,positivo,positivo,0,"audio, curated, lossless, enjoyable, update, option, price, issue, problems, platforms","Christchurch, New Zealand",female,2018-04-19
For All hot 🔥 From Good Music 🎶,positivo,positivo,0,"audio, curated, lossless, enjoyable, update, option, price, issue, problems, platforms","Denver, United States",male,2017-01-11
"Been a subscriber for 4 years now. Sound quality is exceptional, just need to improve their mixed playlists, hope it covers more songs from different regions/countries and gets more creative. PLEASE ADD THE KARAOKE FEATURE FOR ANDROID USERS.",positivo,positivo,5,"voice, lyrics, commands, device, android, services, users, bugs, complaints, trial","Dar es Salaam, Tanzania",male,2016-08-16
Sound quality is next level..,positivo,positivo,0,"audio, curated, lossless, enjoyable, update, option, price, issue, problems, platforms","San Antonio, United States",male,2016-10-14
"I can't believe that apple music work so much better that Spotify on android, and they support 24bit the sound quality so good",positivo,positivo,2,"android, devices, platform, syncs, support, clear, feature, sweet, affordable, access","Alexandria, Egypt",male,2016-07-06
Very good,positivo,positivo,0,"audio, curated, lossless, enjoyable, update, option, price, issue, problems, platforms","Calgary, Canada",male,2017-08-24
love it,positivo,positivo,0,"audio, curated, lossless, enjoyable, update, option, price, issue, problems, platforms","Washington DC, United States",female,2017-10-30
Good,positivo,positivo,0,"audio, curated, lossless, enjoyable, update, option, price, issue, problems, platforms","Dallas, United States",female,2017-09-29
Bagus banget bisa atur Sound Quality,positivo,positivo,0,"audio, curated, lossless, enjoyable, update, option, price, issue, problems, platforms","Valparaíso, Chile",female,2018-01-07
I have been wanting apple music for a while and it has been heaven for me! Thank you so much for this!,positivo,positivo,0,"audio, curated, lossless, enjoyable, update, option, price, issue, problems, platforms","Vancouver, Canada",female,2017-10-12
